# Eu(fod)3 coordinate mapping
# coordinate unit: cÅ
# metric: r_factor
# offset: 300
# step: 10
# valid positions only
# x	y	z	score
484	-292	-194	19.01052142
484	-292	-184	18.42328403
484	-292	-174	17.85567299
484	-292	-164	17.30732614
484	-292	-154	16.77799244
484	-292	-144	16.26786542
484	-292	-134	15.77794265
484	-292	-124	15.31037988
484	-292	-114	14.86880492
484	-292	-104	14.45855418
484	-292	-94	14.08679235
484	-292	-84	13.76247385
484	-292	-74	13.49610552
484	-292	-64	13.29927905
484	-292	-54	13.18396734
484	-292	-44	13.16162651
484	-292	-34	13.24220892
484	-292	-24	13.43324998
484	-292	-14	13.73920834
484	-292	-4	14.16119177
484	-292	6	14.69710059
484	-292	16	15.34211186
484	-292	26	16.08936054
484	-292	36	16.93066879
484	-292	46	17.85721751
484	-292	56	18.86011158
484	-292	66	19.93083796
484	-292	76	21.06164196
484	-292	86	22.24585415
484	-292	96	23.47819540
484	-292	106	24.75507592
484	-292	116	26.07489165
484	-292	126	27.43830870
484	-292	136	28.84851599
484	-292	146	30.31141783
484	-292	156	31.83573244
484	-292	166	33.43296121
484	-292	176	35.11719700
484	-292	186	36.90475030
484	-292	196	38.81358876
484	-292	206	40.86260771
484	-292	216	43.07077375
484	-292	226	45.45620477
484	-292	236	48.03526309
484	-292	246	50.82173987
484	-292	256	53.82619762
484	-292	266	57.05551551
484	-292	276	60.51265596
484	-292	286	64.19664471
484	-282	-304	26.84236503
484	-282	-294	26.15359026
484	-282	-284	25.46032340
484	-282	-274	24.76543928
484	-282	-264	24.07195914
484	-282	-254	23.38295484
484	-282	-244	22.70143589
484	-282	-234	22.03022632
484	-282	-224	21.37184221
484	-282	-214	20.72838421
484	-282	-204	20.10146192
484	-282	-194	19.49216760
484	-282	-184	18.90111440
484	-282	-174	18.32854924
484	-282	-164	17.77454244
484	-282	-154	17.23924648
484	-282	-144	16.72320671
484	-282	-134	16.22769774
484	-282	-124	15.75505358
484	-282	-114	15.30895563
484	-282	-104	14.89464134
484	-282	-94	14.51899655
484	-282	-84	14.19049583
484	-282	-74	13.91895988
484	-282	-64	13.71511054
484	-282	-54	13.58992826
484	-282	-44	13.55385538
484	-282	-34	13.61593786
484	-282	-24	13.78303851
484	-282	-14	14.05926483
484	-282	-4	14.44571610
484	-282	6	14.94057765
484	-282	16	15.53950599
484	-282	26	16.23619371
484	-282	36	17.02299498
484	-282	46	17.89152197
484	-282	56	18.83316745
484	-282	66	19.83954789
484	-282	76	20.90288558
484	-282	86	22.01635600
484	-282	96	23.17442411
484	-282	106	24.37318337
484	-282	116	25.61069993
484	-282	126	26.88735191
484	-282	136	28.20614259
484	-282	146	29.57295626
484	-282	156	30.99671820
484	-282	166	32.48941660
484	-282	176	34.06594662
484	-282	186	35.74374666
484	-282	196	37.54221493
484	-282	206	39.48192104
484	-282	216	41.58365699
484	-282	226	43.86740046
484	-282	236	46.35128212
484	-282	246	49.05065263
484	-282	256	51.97733188
484	-282	266	55.13909630
484	-282	276	58.53942556
484	-282	286	62.17749789
484	-272	-304	27.34626688
484	-272	-294	26.68280188
484	-272	-284	26.01143649
484	-272	-274	25.33487128
484	-272	-264	24.65602814
484	-272	-254	23.97796744
484	-272	-244	23.30378526
484	-272	-234	22.63649647
484	-272	-224	21.97891274
484	-272	-214	21.33352915
484	-272	-204	20.70243564
484	-272	-194	20.08727116
484	-272	-184	19.48923721
484	-272	-174	18.90918249
484	-272	-164	18.34776341
484	-272	-154	17.80567453
484	-272	-144	17.28393294
484	-272	-134	16.78419022
484	-272	-124	16.30903877
484	-272	-114	15.86227483
484	-272	-104	15.44908000
484	-272	-94	15.07608504
484	-272	-84	14.75128487
484	-272	-74	14.48378255
484	-272	-64	14.28335522
484	-272	-54	14.15985875
484	-272	-44	14.12252064
484	-272	-34	14.17920617
484	-272	-24	14.33576747
484	-272	-14	14.59558433
484	-272	-4	14.95937044
484	-272	6	15.42525909
484	-272	16	15.98912116
484	-272	26	16.64502956
484	-272	36	17.38577964
484	-272	46	18.20339673
484	-272	56	19.08959631
484	-272	66	20.03619187
484	-272	76	21.03546519
484	-272	86	22.08052053
484	-272	96	23.16564233
484	-272	106	24.28666792
484	-272	116	25.44137637
484	-272	126	26.62988241
484	-272	136	27.85501306
484	-272	146	29.12263286
484	-272	156	30.44187424
484	-272	166	31.82522387
484	-272	176	33.28841500
484	-272	186	34.85008507
484	-272	196	36.53117674
484	-272	206	38.35409064
484	-272	216	40.34163554
484	-272	226	42.51585845
484	-272	236	44.89686405
484	-272	246	47.50174140
484	-272	256	50.34370129
484	-272	266	53.43149416
484	-272	276	56.76913534
484	-272	286	60.35592181
484	-262	-304	27.96880330
484	-262	-294	27.32729327
484	-262	-284	26.67386624
484	-262	-274	26.01106279
484	-262	-264	25.34173607
484	-262	-254	24.66898415
484	-262	-244	23.99605916
484	-262	-234	23.32625705
484	-262	-224	22.66279561
484	-262	-214	22.00869269
484	-262	-204	21.36666060
484	-262	-194	20.73903503
484	-262	-184	20.12775671
484	-262	-174	19.53442080
484	-262	-164	18.96040145
484	-262	-154	18.40704940
484	-262	-144	17.87594810
484	-262	-134	17.36920296
484	-262	-124	16.88972884
484	-262	-114	16.44149576
484	-262	-104	16.02969198
484	-262	-94	15.66076736
484	-262	-84	15.34232773
484	-262	-74	15.08286434
484	-262	-64	14.89132114
484	-262	-54	14.77652753
484	-262	-44	14.74655321
484	-262	-34	14.80806781
484	-262	-24	14.96580053
484	-262	-14	15.22218413
484	-262	-4	15.57723219
484	-262	6	16.02864811
484	-262	16	16.57211882
484	-262	26	17.20172054
484	-262	36	17.91036515
484	-262	46	18.69023560
484	-262	56	19.53318653
484	-262	66	20.43111019
484	-262	76	21.37628251
484	-262	86	22.36170975
484	-262	96	23.38149351
484	-262	106	24.43122478
484	-262	116	25.50840752
484	-262	126	26.61290077
484	-262	136	27.74735580
484	-262	146	28.91761206
484	-262	156	30.13300411
484	-262	166	31.40652217
484	-262	176	32.75476599
484	-262	186	34.19763726
484	-262	196	35.75773561
484	-262	206	37.45945632
484	-262	216	39.32783349
484	-262	226	41.38722015
484	-262	236	43.65993519
484	-262	246	46.16502205
484	-262	256	48.91725006
484	-262	266	51.92644788
484	-262	276	55.19720306
484	-262	286	58.72890678
484	-252	-304	28.68185482
484	-252	-294	28.05737332
484	-252	-284	27.41633018
484	-252	-274	26.76111753
484	-252	-264	26.09454583
484	-252	-254	25.41979370
484	-252	-244	24.74033082
484	-252	-234	24.05981560
484	-252	-224	23.38197281
484	-252	-214	22.71046169
484	-252	-204	22.04874937
484	-252	-194	21.40000883
484	-252	-184	20.76706153
484	-252	-174	20.15238342
484	-252	-164	19.55818672
484	-252	-154	18.98657945
484	-252	-144	18.43979220
484	-252	-134	17.92044770
484	-252	-124	17.43183720
484	-252	-114	16.97816041
484	-252	-104	16.56468342
484	-252	-94	16.19777403
484	-252	-84	15.88478396
484	-252	-74	15.63376480
484	-252	-64	15.45302725
484	-252	-54	15.35058069
484	-252	-44	15.33351796
484	-252	-34	15.40743078
484	-252	-24	15.57594501
484	-252	-14	15.84044590
484	-252	-4	16.20002459
484	-252	6	16.65163020
484	-252	16	17.19037493
484	-252	26	17.80992318
484	-252	36	18.50290237
484	-252	46	19.26129469
484	-252	56	20.07679472
484	-252	66	20.94113850
484	-252	76	21.84642228
484	-252	86	22.78543286
484	-252	96	23.75200838
484	-252	106	24.74144129
484	-252	116	25.75092518
484	-252	126	26.78003544
484	-252	136	27.83122046
484	-252	146	28.91026606
484	-252	156	30.02668141
484	-252	166	31.19394192
484	-252	176	32.42951682
484	-252	186	33.75461163
484	-252	196	35.19357281
484	-252	206	36.77293842
484	-252	216	38.52017170
484	-252	226	40.46217610
484	-252	236	42.62374322
484	-252	246	45.02611176
484	-252	256	47.68580311
484	-252	266	50.61385009
484	-252	276	53.81546368
484	-252	286	57.29011153
484	-242	-304	29.45985124
484	-242	-294	28.84643242
484	-242	-284	28.21119222
484	-242	-274	27.55637984
484	-242	-264	26.88478077
484	-242	-254	26.19968684
484	-242	-244	25.50483554
484	-242	-234	24.80431735
484	-242	-224	24.10245396
484	-242	-214	23.40365514
484	-242	-204	22.71226832
484	-242	-194	22.03243987
484	-242	-184	21.36801127
484	-242	-174	20.72247306
484	-242	-164	20.09899526
484	-242	-154	19.50054293
484	-242	-144	18.93007145
484	-242	-134	18.39077986
484	-242	-124	17.88638546
484	-242	-114	17.42137159
484	-242	-104	17.00115660
484	-242	-94	16.63213579
484	-242	-84	16.32156097
484	-242	-74	16.07724334
484	-242	-64	15.90709335
484	-242	-54	15.81854353
484	-242	-44	15.81792992
484	-242	-34	15.90992609
484	-242	-24	16.09712085
484	-242	-14	16.37980409
484	-242	-4	16.75597926
484	-242	6	17.22157368
484	-242	16	17.77078361
484	-242	26	18.39648162
484	-242	36	19.09062578
484	-242	46	19.84463526
484	-242	56	20.64972339
484	-242	66	21.49719967
484	-242	76	22.37876318
484	-242	86	23.28681295
484	-242	96	24.21479711
484	-242	106	25.15761537
484	-242	116	26.11207892
484	-242	126	27.07742009
484	-242	136	28.05583011
484	-242	146	29.05298758
484	-242	156	30.07852353
484	-242	166	31.14635209
484	-242	176	32.27478318
484	-242	186	33.48633024
484	-242	196	34.80714021
484	-242	206	36.26600917
484	-242	216	37.89300869
484	-242	226	39.71782372
484	-242	236	41.76797578
484	-242	246	44.06714729
484	-242	256	46.63381690
484	-242	266	49.48035809
484	-242	276	52.61266244
484	-242	286	56.03025660
484	-232	-304	30.28043169
484	-232	-294	29.67154478
484	-232	-284	29.03499237
484	-232	-274	28.37287678
484	-232	-264	27.68796452
484	-232	-254	26.98367986
484	-232	-244	26.26406402
484	-232	-234	25.53369543
484	-232	-224	24.79757059
484	-232	-214	24.06095031
484	-232	-204	23.32918319
484	-232	-194	22.60752545
484	-232	-184	21.90098247
484	-232	-174	21.21420083
484	-232	-164	20.55143698
484	-232	-154	19.91662037
484	-232	-144	19.31351353
484	-232	-134	18.74595198
484	-232	-124	18.21812682
484	-232	-114	17.73485640
484	-232	-104	17.30178479
484	-232	-94	16.92544741
484	-232	-84	16.61315794
484	-232	-74	16.37269697
484	-232	-64	16.21181789
484	-232	-54	16.13762562
484	-232	-44	16.15591909
484	-232	-34	16.27060762
484	-232	-24	16.48330277
484	-232	-14	16.79315050
484	-232	-4	17.19691256
484	-232	6	17.68925239
484	-232	16	18.26314710
484	-232	26	18.91034277
484	-232	36	19.62178918
484	-232	46	20.38802067
484	-232	56	21.19947922
484	-232	66	22.04679710
484	-232	76	22.92106736
484	-232	86	23.81413231
484	-232	96	24.71891620
484	-232	106	25.62982029
484	-232	116	26.54318806
484	-232	126	27.45783589
484	-232	136	28.37563026
484	-232	146	29.30207541
484	-232	156	30.24685605
484	-232	166	31.22425944
484	-232	176	32.25338235
484	-232	186	33.35801907
484	-232	196	34.56613420
484	-232	206	35.90885906
484	-232	216	37.41901761
484	-232	226	39.12927993
484	-232	236	41.07013667
484	-232	246	43.26795322
484	-232	256	45.74336657
484	-232	266	48.51022388
484	-232	276	51.57514869
484	-232	286	54.93769966
484	-222	-304	31.12468047
484	-222	-294	30.51362155
484	-222	-284	29.86850681
484	-222	-274	29.19127576
484	-222	-264	28.48466745
484	-222	-254	27.75224186
484	-222	-244	26.99836338
484	-222	-234	26.22813872
484	-222	-224	25.44730427
484	-222	-214	24.66206394
484	-222	-204	23.87888591
484	-222	-194	23.10427659
484	-222	-184	22.34455946
484	-222	-174	21.60569327
484	-222	-164	20.89316586
484	-222	-154	20.21199320
484	-222	-144	19.56683741
484	-222	-134	18.96223444
484	-222	-124	18.40289501
484	-222	-114	17.89401836
484	-222	-104	17.44154262
484	-222	-94	17.05225440
484	-222	-84	16.73369474
484	-222	-74	16.49383080
484	-222	-64	16.34050837
484	-222	-54	16.28075275
484	-222	-44	16.32003159
484	-222	-34	16.46161617
484	-222	-24	16.70616344
484	-222	-14	17.05158951
484	-222	-4	17.49323317
484	-222	6	18.02424294
484	-222	16	18.63608599
484	-222	26	19.31907906
484	-222	36	20.06287029
484	-222	46	20.85683954
484	-222	56	21.69041924
484	-222	66	22.55336052
484	-222	76	23.43598005
484	-222	86	24.32942375
484	-222	96	25.22597864
484	-222	106	26.11945519
484	-222	116	27.00565192
484	-222	126	27.88290099
484	-222	136	28.75267917
484	-222	146	29.62025011
484	-222	156	30.49528288
484	-222	166	31.39236736
484	-222	176	32.33132297
484	-222	186	33.33718001
484	-222	196	34.43971272
484	-222	206	35.67243376
484	-222	216	37.07103030
484	-222	226	38.67132974
484	-222	236	40.50700486
484	-222	246	42.60732253
484	-222	256	44.99526192
484	-222	266	47.68626045
484	-222	276	50.68770674
484	-222	286	53.99914437
484	-212	-304	31.97707356
484	-212	-294	31.35727388
484	-212	-284	30.69652255
484	-212	-274	29.99656663
484	-212	-264	29.26009328
484	-212	-254	28.49078363
484	-212	-244	27.69332652
484	-212	-234	26.87338012
484	-212	-224	26.03747190
484	-212	-214	25.19283209
484	-212	-204	24.34716519
484	-212	-194	23.50837480
484	-212	-184	22.68427106
484	-212	-174	21.88230152
484	-212	-164	21.10935332
484	-212	-154	20.37167176
484	-212	-144	19.67492519
484	-212	-134	19.02441875
484	-212	-124	18.42542428
484	-212	-114	17.88355766
484	-212	-104	17.40510913
484	-212	-94	16.99722284
484	-212	-84	16.66783690
484	-212	-74	16.42533415
484	-212	-64	16.27791526
484	-212	-54	16.23277776
484	-212	-44	16.29524864
484	-212	-34	16.46804884
484	-212	-24	16.75084548
484	-212	-14	17.14017346
484	-212	-4	17.62970953
484	-212	6	18.21079897
484	-212	16	18.87309823
484	-212	26	19.60520911
484	-212	36	20.39522376
484	-212	46	21.23115083
484	-212	56	22.10123366
484	-212	66	22.99419603
484	-212	76	23.89946009
484	-212	86	24.80737993
484	-212	96	25.70952750
484	-212	106	26.59905765
484	-212	116	27.47116753
484	-212	126	28.32365303
484	-212	136	29.15754927
484	-212	146	29.97782438
484	-212	156	30.79407212
484	-212	166	31.62112190
484	-212	176	32.47945513
484	-212	186	33.39529099
484	-212	196	34.40019570
484	-212	206	35.53009240
484	-212	216	36.82361962
484	-212	226	38.31990893
484	-212	236	40.05600274
484	-212	246	42.06426330
484	-212	256	44.37017140
484	-212	266	46.99084529
484	-212	276	49.93444364
484	-212	286	53.20041823
484	-202	-304	32.82525062
484	-202	-294	32.19051298
484	-202	-284	31.50746436
484	-202	-274	30.77761559
484	-202	-264	30.00356069
484	-202	-254	29.18906871
484	-202	-244	28.33913453
484	-202	-234	27.45997236
484	-202	-224	26.55893607
484	-202	-214	25.64435545
484	-202	-204	24.72528588
484	-202	-194	23.81118263
484	-202	-184	22.91152852
484	-202	-174	22.03546185
484	-202	-164	21.19146588
484	-202	-154	20.38718457
484	-202	-144	19.62941694
484	-202	-134	18.92431116
484	-202	-124	18.27773340
484	-202	-114	17.69573513
484	-202	-104	17.18499945
484	-202	-94	16.75312637
484	-202	-84	16.40862802
484	-202	-74	16.16055395
484	-202	-64	16.01774923
484	-202	-54	15.98785140
484	-202	-44	16.07622585
484	-202	-34	16.28508327
484	-202	-24	16.61298706
484	-202	-14	17.05484692
484	-202	-4	17.60235369
484	-202	6	18.24470238
484	-202	16	18.96941438
484	-202	26	19.76310176
484	-202	36	20.61208439
484	-202	46	21.50283817
484	-202	56	22.42230073
484	-202	66	23.35808526
484	-202	76	24.29865917
484	-202	86	25.23353929
484	-202	96	26.15354593
484	-202	106	27.05114622
484	-202	116	27.92090534
484	-202	126	28.76005109
484	-202	136	29.56914203
484	-202	146	30.35281091
484	-202	156	31.12053084
484	-202	166	31.88732144
484	-202	176	32.67427760
484	-202	186	33.50876926
484	-202	196	34.42414101
484	-202	206	35.45875321
484	-202	216	36.65427528
484	-202	226	38.05327580
484	-202	236	39.69633627
484	-202	246	41.61908666
484	-202	256	43.84964310
484	-202	266	46.40686494
484	-202	276	49.29965148
484	-202	286	52.52724997
484	-192	-304	33.65969661
484	-192	-294	33.00437444
484	-192	-284	32.29296331
484	-192	-274	31.52668034
484	-192	-264	30.70796849
484	-192	-254	29.84063229
484	-192	-244	28.92993371
484	-192	-234	27.98262687
484	-192	-224	27.00690943
484	-192	-214	26.01227116
484	-192	-204	25.00922868
484	-192	-194	24.00895014
484	-192	-184	23.02279583
484	-192	-174	22.06182600
484	-192	-164	21.13635162
484	-192	-154	20.25561747
484	-192	-144	19.42769997
484	-192	-134	18.65966918
484	-192	-124	17.95800545
484	-192	-114	17.32918842
484	-192	-104	16.78030795
484	-192	-94	16.31950509
484	-192	-84	15.95605480
484	-192	-74	15.69996124
484	-192	-64	15.56105136
484	-192	-54	15.54770408
484	-192	-44	15.66549493
484	-192	-34	15.91610295
484	-192	-24	16.29676695
484	-192	-14	16.80040204
484	-192	-4	17.41627823
484	-192	6	18.13102057
484	-192	16	18.92966546
484	-192	26	19.79657744
484	-192	36	20.71613516
484	-192	46	21.67318458
484	-192	56	22.65331082
484	-192	66	23.64300069
484	-192	76	24.62976693
484	-192	86	25.60229478
484	-192	96	26.55065766
484	-192	106	27.46663537
484	-192	116	28.34415544
484	-192	126	29.17986514
484	-192	136	29.97382720
484	-192	146	30.73031307
484	-192	156	31.45864349
484	-192	166	32.17399305
484	-192	176	32.89803620
484	-192	186	33.65926960
484	-192	196	34.49281449
484	-192	206	35.43950353
484	-192	216	36.54411975
484	-192	226	37.85279941
484	-192	236	39.40982442
484	-192	246	41.25424999
484	-192	256	43.41693891
484	-192	266	45.91852161
484	-192	276	48.76857231
484	-192	286	51.96598206
484	-182	-304	34.47338762
484	-182	-294	33.79252047
484	-182	-284	33.04741813
484	-182	-274	32.23893415
484	-182	-264	31.36928680
484	-182	-254	30.44224481
484	-182	-244	29.46327678
484	-182	-234	28.43963832
484	-182	-224	27.38036708
484	-182	-214	26.29615668
484	-182	-204	25.19908709
484	-182	-194	24.10220449
484	-182	-184	23.01896966
484	-182	-174	21.96262781
484	-182	-164	20.94559008
484	-182	-154	19.97894460
484	-182	-144	19.07222033
484	-182	-134	18.23349433
484	-182	-124	17.46986136
484	-182	-114	16.78818306
484	-182	-104	16.19592861
484	-182	-94	15.70184409
484	-182	-84	15.31617294
484	-182	-74	15.05021942
484	-182	-64	14.91520729
484	-182	-54	14.92061493
484	-182	-44	15.07239383
484	-182	-34	15.37158270
484	-182	-24	15.81372428
484	-182	-14	16.38920203
484	-182	-4	17.08429401
484	-182	6	17.88256001
484	-182	16	18.76619048
484	-182	26	19.71708382
484	-182	36	20.71757775
484	-182	46	21.75087199
484	-182	56	22.80123235
484	-182	66	23.85407520
484	-182	76	24.89601925
484	-182	86	25.91497250
484	-182	96	26.90030406
484	-182	106	27.84313522
484	-182	116	28.73677101
484	-182	126	29.57728109
484	-182	136	30.36422463
484	-182	146	31.10149570
484	-182	156	31.79824058
484	-182	166	32.46976427
484	-182	176	33.13829902
484	-182	186	33.83345770
484	-182	196	34.59215032
484	-182	206	35.45772963
484	-182	216	36.47818525
484	-182	226	37.70335781
484	-182	236	39.18139112
484	-182	246	40.95491541
484	-182	256	43.05763382
484	-182	266	45.51195035
484	-182	276	48.32801325
484	-182	286	51.50416774
484	-172	-304	35.26143319
484	-172	-294	34.55084918
484	-172	-284	33.76757457
484	-172	-274	32.91201932
484	-172	-264	31.98608952
484	-172	-254	30.99342891
484	-172	-244	29.93963084
484	-172	-234	28.83238981
484	-172	-224	27.68155514
484	-172	-214	26.49904657
484	-172	-204	25.29859546
484	-172	-194	24.09528960
484	-172	-184	22.90492837
484	-172	-174	21.74323805
484	-172	-164	20.62504895
484	-172	-154	19.56358522
484	-172	-144	18.57004132
484	-172	-134	17.65359677
484	-172	-124	16.82193558
484	-172	-114	16.08219998
484	-172	-104	15.44214902
484	-172	-94	14.91116218
484	-172	-84	14.50067822
484	-172	-74	14.22373206
484	-172	-64	14.09347713
484	-172	-54	14.12093516
484	-172	-44	14.31258626
484	-172	-34	14.66858439
484	-172	-24	15.18218678
484	-172	-14	15.84048730
484	-172	-4	16.62604749
484	-172	6	17.51880965
484	-172	16	18.49778508
484	-172	26	19.54226889
484	-172	36	20.63256138
484	-172	46	21.75030254
484	-172	56	22.87856228
484	-172	66	24.00181611
484	-172	76	25.10590633
484	-172	86	26.17806070
484	-172	96	27.20701740
484	-172	106	28.18328957
484	-172	116	29.09958956
484	-172	126	29.95142185
484	-172	136	30.73784084
484	-172	146	31.46235188
484	-172	156	32.13390938
484	-172	166	32.76792974
484	-172	176	33.38718873
484	-172	186	34.02241423
484	-172	196	34.71232825
484	-172	206	35.50286316
484	-172	216	36.44531932
484	-172	226	37.59338730
484	-172	236	38.99923835
484	-172	246	40.70922382
484	-172	256	42.75996705
484	-172	266	45.17562357
484	-172	276	47.96678271
484	-172	286	51.13101984
484	-162	-304	36.02073229
484	-162	-294	35.27712483
484	-162	-284	34.45213275
484	-162	-274	33.54563544
484	-162	-264	32.55912817
484	-162	-254	31.49602476
484	-162	-244	30.36194070
484	-162	-234	29.16492160
484	-162	-224	27.91557214
484	-162	-214	26.62703307
484	-162	-204	25.31475330
484	-162	-194	23.99601592
484	-162	-184	22.68920581
484	-162	-174	21.41285770
484	-162	-164	20.18459248
484	-162	-154	19.02012519
484	-162	-144	17.93258192
484	-162	-134	16.93236054
484	-162	-124	16.02768081
484	-162	-114	15.22578979
484	-162	-104	14.53455453
484	-162	-94	13.96395576
484	-162	-84	13.52687553
484	-162	-74	13.23863006
484	-162	-64	13.11500778
484	-162	-54	13.16913654
484	-162	-44	13.40813696
484	-162	-34	13.83081029
484	-162	-24	14.42722045
484	-162	-14	15.18013647
484	-162	-4	16.06753528
484	-162	6	17.06519105
484	-162	16	18.14870494
484	-162	26	19.29477662
484	-162	36	20.48181766
484	-162	46	21.69011792
484	-162	56	22.90176965
484	-162	66	24.10050536
484	-162	76	25.27155573
484	-162	86	26.40159641
484	-162	96	27.47882802
484	-162	106	28.49321806
484	-162	116	29.43692277
484	-162	126	30.30489727
484	-162	136	31.09569108
484	-162	146	31.81240971
484	-162	156	32.46379836
484	-162	166	33.06536681
484	-162	176	33.64042235
484	-162	186	34.22081078
484	-162	196	34.84709489
484	-162	206	35.56785304
484	-162	216	36.43780757
484	-162	226	37.51465033
484	-162	236	38.85474790
484	-162	246	40.50831437
484	-162	256	42.51495951
484	-162	266	44.90054541
484	-162	276	47.67594053
484	-162	286	50.83769737
484	-152	-304	36.74965071
484	-152	-294	35.97063372
484	-152	-284	35.10138387
484	-152	-274	34.14115992
484	-152	-264	33.09094054
484	-152	-254	31.95379224
484	-152	-244	30.73523130
484	-152	-234	29.44354161
484	-152	-224	28.08999631
484	-152	-214	26.68891842
484	-152	-204	25.25750936
484	-152	-194	23.81537995
484	-152	-184	22.38374558
484	-152	-174	20.98430274
484	-152	-164	19.63789054
484	-152	-154	18.36314796
484	-152	-144	17.17547568
484	-152	-134	16.08664836
484	-152	-124	15.10534589
484	-152	-114	14.23865026
484	-152	-104	13.49422056
484	-152	-94	12.88250289
484	-152	-84	12.41807970
484	-152	-74	12.11925859
484	-152	-64	12.00540979
484	-152	-54	12.09247782
484	-152	-44	12.38822227
484	-152	-34	12.88924745
484	-152	-24	13.58106411
484	-152	-14	14.44077421
484	-152	-4	15.44083563
484	-152	6	16.55243199
484	-152	16	17.74774218
484	-152	26	19.00110107
484	-152	36	20.28936222
484	-152	46	21.59180519
484	-152	56	22.88984730
484	-152	66	24.16672653
484	-152	76	25.40725435
484	-152	86	26.59769597
484	-152	96	27.72581286
484	-152	106	28.78108985
484	-152	116	29.75516177
484	-152	126	30.64244713
484	-152	136	31.44098713
484	-152	146	32.15347308
484	-152	156	32.78842084
484	-152	166	33.36141337
484	-152	176	33.89627603
484	-152	186	34.42597466
484	-152	196	34.99294135
484	-152	206	35.64846669
484	-152	216	36.45080548
484	-152	226	37.46180010
484	-152	236	38.74217484
484	-152	246	40.34613730
484	-152	256	42.31633170
484	-152	266	44.68025718
484	-152	276	47.44887277
484	-152	286	50.61743226
484	-142	-304	37.44772258
484	-142	-294	36.63186622
484	-142	-284	35.71687396
484	-142	-274	34.70129562
484	-142	-264	33.58548531
484	-142	-254	32.37203708
484	-142	-244	31.06623183
484	-142	-234	29.67645564
484	-142	-224	28.21453120
484	-142	-214	26.69588624
484	-142	-204	25.13946815
484	-142	-194	23.56731235
484	-142	-184	22.00369227
484	-142	-174	20.47383421
484	-142	-164	19.00228011
484	-142	-154	17.61112307
484	-142	-144	16.31849505
484	-142	-134	15.13779136
484	-142	-124	14.07808148
484	-142	-114	13.14590806
484	-142	-104	12.34821864
484	-142	-94	11.69561267
484	-142	-84	11.20459811
484	-142	-74	10.89737397
484	-142	-64	10.79815181
484	-142	-54	10.92654780
484	-142	-44	11.29068046
484	-142	-34	11.88349259
484	-142	-24	12.68399978
484	-142	-14	13.66206579
484	-142	-4	14.78384119
484	-142	6	16.01584295
484	-142	16	17.32718085
484	-142	26	18.69034343
484	-142	36	20.08114594
484	-142	46	21.47830397
484	-142	56	22.86291257
484	-142	66	24.21797947
484	-142	76	25.52808707
484	-142	86	26.77922136
484	-142	96	27.95879016
484	-142	106	29.05584622
484	-142	116	30.06152698
484	-142	126	30.96971861
484	-142	136	31.77794410
484	-142	146	32.48846128
484	-142	156	33.10953290
484	-142	166	33.65679185
484	-142	176	34.15456512
484	-142	186	34.63693706
484	-142	196	35.14823251
484	-142	206	35.74251296
484	-142	216	36.48166590
484	-142	226	37.43181949
484	-142	236	38.65819992
484	-142	246	40.21911576
484	-142	256	42.16026580
484	-142	266	44.51068698
484	-142	276	47.28121421
484	-142	286	50.46551051
484	-132	-304	38.11537644
484	-132	-294	37.26222348
484	-132	-284	36.30109128
484	-132	-274	35.22973971
484	-132	-264	34.04779418
484	-132	-254	32.75724955
484	-132	-244	31.36300602
484	-132	-234	29.87339658
484	-132	-224	28.30064395
484	-132	-214	26.66116048
484	-132	-204	24.97558182
484	-132	-194	23.26841299
484	-132	-184	21.56717477
484	-132	-174	19.90098709
484	-132	-164	18.29863090
484	-132	-154	16.78630134
484	-132	-144	15.38548634
484	-132	-134	14.11160919
484	-132	-124	12.97413451
484	-132	-114	11.97860889
484	-132	-104	11.13052244
484	-132	-94	10.44002523
484	-132	-84	9.92563778
484	-132	-74	9.61451581
484	-132	-64	9.53730408
484	-132	-54	9.71817416
484	-132	-44	10.16470979
484	-132	-34	10.86379604
484	-132	-24	11.78545488
484	-132	-14	12.89086452
484	-132	-4	14.13964678
484	-132	6	15.49420836
484	-132	16	16.92142287
484	-132	26	18.39273510
484	-132	36	19.88357249
484	-132	46	21.37256829
484	-132	56	22.84083333
484	-132	66	24.27137380
484	-132	76	25.64869256
484	-132	86	26.95858991
484	-132	96	28.18817404
484	-132	106	29.32609164
484	-132	116	30.36298889
484	-132	126	31.29221168
484	-132	136	32.11074711
484	-132	146	32.82039599
484	-132	156	33.42914199
484	-132	166	33.95264336
484	-132	176	34.41571043
484	-132	186	34.85354044
484	-132	196	35.31236642
484	-132	206	35.84906600
484	-132	216	36.52923902
484	-132	226	37.42340673
484	-132	236	38.60140624
484	-132	246	40.12571379
484	-132	256	42.04506014
484	-132	266	44.38988212
484	-132	276	47.17064868
484	-132	286	50.37913040
484	-122	-304	38.75368516
484	-122	-294	37.86374721
484	-122	-284	36.85717474
484	-122	-274	35.73086967
484	-122	-264	34.48363522
484	-122	-254	33.11674638
484	-122	-244	31.63457576
484	-122	-234	30.04523573
484	-122	-224	28.36117315
484	-122	-214	26.59962227
484	-122	-204	24.78279089
484	-122	-194	22.93763024
484	-122	-184	21.09503442
484	-122	-174	19.28834897
484	-122	-164	17.55116532
484	-122	-154	15.91456475
484	-122	-144	14.40425822
484	-122	-134	13.03840039
484	-122	-124	11.82708725
484	-122	-114	10.77443493
484	-122	-104	9.88347044
